brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
Memo,Textured Striped T-Shirt,t-shirt,ve Cuff And Hemband Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tees/products/textured-striped-t-shirt-992951-navy-blue,2026-04-24T01:30:17.218480,live
Memo,Textured Stripe T-Shirt,t-shirt,"leeveless, Hem Band Fabric: Flat Knit Material Composition: 100% Polyester Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-tees/products/textured-stripe-t-shirt-992083-navy-blue,2026-04-24T01:30:33.082482,live
Memo,Extended Sleeve Polo,polo,"c, Extended Sleeves Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/extended-sleeve-polo-991091,2026-04-24T01:30:35.448258,live
Memo,Striped Textured Polo,polo,"abric, Half Placket Fabric: Flat Knit Material Composition: 60% Cotton 40% Acrylic Model's Body Measurements Height: 5'6 Chest: 30","{""cotton"": 60.0, ""acrylic"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/striped-textured-polo-991551,2026-04-24T01:30:38.587477,live
Memo,Extended Sleeve Polo With Tipping,polo,"t, Pique Fabric Fabric: Knitted Pique Material Composition: 86% Polyester 14% Cotton Model's Body Measurements Height: 5'7 Chest: 31.","{""polyester"": 86.0, ""cotton"": 14.0}",polyester,14.0,low,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/extended-sleeve-polo-with-tipping-993419-white,2026-04-24T01:30:39.820440,live
Memo,Textured Polo,polo,extured Knit Fabric Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/textured-polo-992631-light-yellow,2026-04-24T01:30:40.847977,live
Memo,Sleeveless Polo with Blanket Stitch Detail,polo,et Stitch On Collar Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/sleeveless-polo-with-blanket-stitch-detail-993641-yellow,2026-04-24T01:30:42.015318,live
Memo,Textured Polo with Band,polo,-button Placket Fabric: Textured Knit Material Composition: 90% Cotton 10% Polyester Model's Body Measurements Height: 5'7.5 Chest,"{""cotton"": 90.0, ""polyester"": 10.0}",cotton,90.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/textured-polo-with-band-987326,2026-04-24T01:30:47.786733,live
Memo,Stripe Smart Polo,polo,Memo Owl Embroidery Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/stripe-smart-polo-993198-white,2026-04-24T01:30:48.853221,live
Memo,Multi Stripe Polo,polo,ails: Multi Stripes Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/multi-stripe-polo-993199-sand,2026-04-24T01:30:49.988140,live
Memo,Relaxed Polo,polo,"c, Extended Sleeves Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/relaxed-polo-990776-sand,2026-04-24T01:30:53.766081,live
Memo,The Smart Polo,polo,"ils: Collar Tipping Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'8"" Chest: 28"" Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/knit-polo-with-collar-tipping-980490,2026-04-24T01:30:55.101023,live
Memo,Y-Neck Sleeveless Polo,polo,"Fabric, Sleeveless Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-polo/products/y-neck-sleeveless-polo-991063-blush,2026-04-24T01:30:58.409939,live
Memo,Zip Up Knit Jacket,jacket,lbow Length Sleeves Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7.5 Chest: 33 Waist: 25,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-jackets/products/zip-up-knit-jacket-991855,2026-04-24T01:31:05.099856,live
Memo,Raglan Sleeve Pullover,knitwear,"eeve Cuff, Hem Band Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7.5 Chest: 33 Waist: 25","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-jackets/products/raglan-sleeve-pullover-991151,2026-04-24T01:31:07.273873,live
Memo,Short Sleeve Stripe Jacket,jacket,Cuff (Solid Color) Fabric: Flat Knit Material Composition: 100% Polyester Model's Body Measurements Height: 5'7.5 Chest: 33 Waist: 25,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-jackets/products/short-sleeve-stripe-jacket-991458-midnight-navy,2026-04-24T01:31:08.340989,live
Memo,Knit Cardigan,knitwear,utton Down Cardigan Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7.5 Chest: 33 Waist: 25,"{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-jackets/products/knit-cardigan-990980-maroon,2026-04-24T01:31:09.425308,live
Memo,Collarless Jacket,jacket,ront Welt Pockets Fabric: Plain Weave Material Composition: 96% Polyester 4% Spandex Model's Body Measurements Height: 5'6 Chest: 31,"{""polyester"": 96.0, ""elastane"": 4.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-jackets/products/collarless-jacket-990603-cream,2026-04-24T01:31:12.998643,live
The Big Silence,Progress is My Process Crop L/S Tee,t-shirt,"laxed Fit Fashionable versatility Seasonal transition piece 100% cotton For environmental and human friendly reason, this product i","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://thebigsilence.com/collections/t-shirts/products/progress-is-my-process-crop-l-s-tee,2026-04-24T01:31:24.573796,live
The Big Silence,May We All Heal - Tee,t-shirt,n the movement! Find the soft lilac version here. material: 100% cotton luxuriously soft feel for all-day comfort reinforced durabi,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://thebigsilence.com/products/may-we-all-heal-2?variant=45499868184835,2026-04-24T01:31:25.894786,live
The Big Silence,Speak with Love Tee,t-shirt,"you spend every moment with — you . Made from high-quality 100% cotton, it’s soft, breathable, and perfect for everyday wear. Whet","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://thebigsilence.com/products/speak-with-love-front-tee?variant=46758327550211,2026-04-24T01:31:26.939828,live
The Big Silence,Emotions: Limited Edition Tee,t-shirt,alth resources! Comfy Details: Limited edition! Soft & cozy 100% cotton Unisex fit Your purchase supports local artists and helps u,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://thebigsilence.com/products/jh-vintage-t-shirt?variant=46136647024899,2026-04-24T01:31:31.120771,live
The Big Silence,Smiley Tee Summer Yellow,t-shirt,s! Be a part of the movement and make a difference with us. 100% cotton (may shrink slightly after drying) - slim fit with nice dra,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://thebigsilence.com/collections/t-shirts/products/smiley-tee-summer-yellow,2026-04-24T01:31:32.389788,live
Tropa Store,Rosie Reversible Top,top,"ld out Rosie Reversible Top features a comfortable blend of 95% polyester and 5% elastane, offering stretch and durability. The rever","{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://tropastore.com/collections/womens/products/rosie-reversible-top,2026-04-24T01:32:45.125341,live
Tropa Store,Isabela Indigo Top,top,"h of flamenco elegance to your daily wardrobe. Crafted from 95% polyester and 5% elastane, this unique piece is designed by Susmies a","{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://tropastore.com/collections/womens/products/isabela-indigo-top,2026-04-24T01:32:45.604975,live
Tropa Store,Lottie Reversible Top,top,"d out Lottie Reversible Top features a comfortable blend of 95% polyester and 5% elastane, offering stretch and durability. The rever","{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://tropastore.com/collections/womens/products/lottie-reversible-top,2026-04-24T01:32:46.270253,live
Tropa Store,Jane Butter Skirt,skirt,"- ₱5,400.00 Add to cart The Jane Brown Skirt combines 95% viscose with 5% elastane for a silky, breathable feel that moves wi","{""viscose"": 95.0, ""elastane"": 5.0}",viscose,95.0,high,philippine,PH,https://tropastore.com/collections/womens/products/jane-butter-skirt,2026-04-24T01:32:46.773026,live
Tropa Store,Diana Brown Dress,dress,"rt Crafted from a luxurious viscose and elastane blend. The 95% viscose provides a smooth, breathable drape while 5% elastane ensur","{""viscose"": 95.0, ""elastane"": 5.0}",viscose,95.0,high,philippine,PH,https://tropastore.com/collections/womens/products/diana-brown-dress,2026-04-24T01:32:47.283097,live
Tropa Store,Diana Cream Dress,dress,"rt Crafted from a luxurious viscose and elastane blend. The 95% viscose provides a smooth, breathable drape while 5% elastane ensur","{""viscose"": 95.0, ""elastane"": 5.0}",viscose,95.0,high,philippine,PH,https://tropastore.com/collections/womens/products/diana-cream-dress,2026-04-24T01:32:48.473118,live
Tropa Store,Diana Blue Dress,dress,"rt Crafted from a luxurious viscose and elastane blend. The 95% viscose provides a smooth, breathable drape while 5% elastane ensur","{""viscose"": 95.0, ""elastane"": 5.0}",viscose,95.0,high,philippine,PH,https://tropastore.com/collections/womens/products/diana-blue-dress,2026-04-24T01:32:51.818639,live
Tropa Store,Ranch Jacket Used Tan,jacket,"offers practical storage for everyday wear. The heavyweight 100% cotton canvas body provides lasting durability, while the 100% cot","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://tropastore.com/collections/mens/products/ranch-jacket-used-tan,2026-04-24T01:33:00.710308,live
Tropa Store,Industries Tee Natural,t-shirt,"less style with uncompromising durability. Constructed from 100% cotton jersey, this midweight tee combines comfort with longevity","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://tropastore.com/collections/mens/products/industries-tee-natural,2026-04-24T01:33:01.705378,live
Tropa Store,Ranch Jacket Used Black,jacket,"with practical functionality. Constructed from heavyweight 100% cotton canvas, this jacket features a distinctive corduroy collar","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://tropastore.com/collections/mens/products/untitled-oct14_17-29,2026-04-24T01:33:02.844931,live
Tropa Store,Chinoiserie Tablea Long Sleeve Linen Shirt Pumpkin,shirt,work with hand-sewn blanket stitching details. Crafted from 100% linen for breathable comfort and natural elegance. A refined piec,"{""linen"": 100.0}",linen,100.0,high,philippine,PH,https://tropastore.com/collections/mens/products/main-line-chinoiserie-tablea-long-sleeve-linen-shirt-tablea,2026-04-24T01:33:03.589173,live
Tropa Store,Araw Top Sand,top,"ing, body-hugging fit. Crafted from a buttery-soft blend of 95% bamboo and 5% spandex, it features elastic-lined seams for enhance","{""bamboo"": 95.0, ""elastane"": 5.0}",bamboo,95.0,high,philippine,PH,https://tropastore.com/collections/all/products/ahon-araw-top,2026-04-24T01:33:08.363539,live
Tropa Store,Araw Top Cerulean,top,"ing, body-hugging fit. Crafted from a buttery-soft blend of 95% bamboo and 5% spandex, it features elastic-lined seams for enhance","{""bamboo"": 95.0, ""elastane"": 5.0}",bamboo,95.0,high,philippine,PH,https://tropastore.com/collections/all/products/ahon-araw-top-cerulean,2026-04-24T01:33:09.003375,live
Tropa Store,Daisy Dress Lilac,dress,"Dress Lilac is a fitted mini dress crafted from a blend of 94% polyester and 6% elastane, ensuring both comfort and flexibility. Its","{""polyester"": 94.0, ""elastane"": 6.0}",polyester,0.0,low,philippine,PH,https://tropastore.com/collections/all/products/daisy-dress-lilac,2026-04-24T01:33:09.633142,live
Tropa Store,Araw Top Charcoal,top,"ing, body-hugging fit. Crafted from a buttery-soft blend of 95% bamboo and 5% spandex, it features elastic-lined seams for enhance","{""bamboo"": 95.0, ""elastane"": 5.0}",bamboo,95.0,high,philippine,PH,https://tropastore.com/collections/all/products/ahon-araw-top-charcoal,2026-04-24T01:33:11.609318,live
Tropa Store,OG Logo Youth Tee Dark Teal,t-shirt,sizing • Made In U.S.A. • 6.5 oz/yd • 18/1 open end cotton 100% Cotton View full details Contact Us +63 917 541 7007 info@tropasto,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://tropastore.com/collections/kids/products/og-logo-youth-tee-dark-teal,2026-04-24T01:33:17.883462,live
Tropa Store,Storm Textured Wrap Skirt,skirt,"shell button closures for a customizable fit. Crafted from 100% cotton jersey, its unique tie-dye and appliqué techniques create a","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://tropastore.com/collections/sale/products/storm-textured-wrap-skirt,2026-04-24T01:33:45.738031,live
Patton Studio,Poplin Long Sleeve Tie Shirt,shirt,"mes with an adjustable necktie. This item is on final sale. 65% Cotton 35% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-long-sleeve-tie-shirt,2026-04-24T01:33:54.767544,live
Patton Studio,Poplin Hooded Long Sleeve Top,top,"oded scarf, and a jacron label. This item is on final sale. 65% Cotton 35% Polyester Designed in Italy, Made in Manila Intended fo","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-hooded-long-sleeve-top,2026-04-24T01:33:55.759191,live
Patton Studio,Hooded Cowl Neck Top,top,"design that can be worn as a hood, and a metal button logo. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/hooded-cowl-neck-top,2026-04-24T01:33:56.235577,live
Patton Studio,Oversized Short Sleeve Zip Polo,polo,"assic collar, chest patch pockets, and an embroidered logo. 100% Polyester Designed in Italy, Made in Manila Intended for an oversized","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-short-sleeve-polo,2026-04-24T01:33:58.803534,live
Patton Studio,Oversized Short Sleeve Polo,polo,"c collar and rubber patch logo. This item is on final sale. 98% Polyester, 2% Spandex Designed in Italy, Made in Manila Intended for","{""polyester"": 98.0, ""elastane"": 2.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-short-sleeve-polo-men-in-desert,2026-04-24T01:33:59.302076,live
Patton Studio,Short Sleeve Tie Shirt,shirt,"hing, and a jacron label. Comes with an adjustable necktie. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/short-sleeve-tie-shirt,2026-04-24T01:34:00.300008,live
Patton Studio,Pleated Long Sleeve Shirt,shirt,"the back to cinch the waist and metal logo-buttoned cuffs. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/pleated-long-sleeve-shirt,2026-04-24T01:34:05.994266,live
Patton Studio,Poplin Long Sleeve Shirt,shirt,"ckets, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-long-sleeve-shirt-men,2026-04-24T01:34:06.505499,live
Patton Studio,Oversized V-Neck Polo,polo,"ckline, drop shoulders, classic collar, and a jacron label. 67% Polyester, 28% Rayon, 5% Spandex Designed in Italy, Made in Manila In","{""polyester"": 67.0, ""rayon"": 28.0, ""elastane"": 5.0}",polyester,28.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-v-neck-polo,2026-04-24T01:34:09.643417,live
Patton Studio,Cropped Long Sleeve Polo,polo,"cuffs, and an embroidered logo. This item is on final sale. 100% Polyester Made in Manila Intended for a relaxed fit. Height of model:","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/cropped-long-sleeve-polo,2026-04-24T01:34:10.412068,live
Patton Studio,Oversized Logo Tee,t-shirt,"line and a pressed rubber logo. This item is on final sale. 100% Cotton Designed in Manila, Made in China Intended for an oversized","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-logo-tee-mens,2026-04-24T01:34:11.435294,live
Patton Studio,Hooded Long Sleeve Shirt,shirt,"patch pockets with contrast stitching, and a jacron label. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/hooded-long-sleeve-shirt,2026-04-24T01:34:13.174067,live
Patton Studio,Wool Sleeveless Top,top,"d-fit, sleeveless top with a U-neckline and a jacron label. 72% Polyester, 16% Rayon, 10% Wool, 2% Spandex, Lining: 100% Polyester De","{""polyester"": 72.0, ""rayon"": 16.0, ""wool"": 10.0, ""elastane"": 2.0}",polyester,26.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/wool-sleeveless-top,2026-04-24T01:34:14.127204,live
Patton Studio,Lace-Up Long Sleeve Polo,polo,"d classic collar, metal buttoned cuffs, and a jacron label. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/lace-up-long-sleeve-polo,2026-04-24T01:34:16.185634,live
Patton Studio,Garter Neck Top,top,"kline with snap button opening. This item is on final sale. 100% Polyester Designed in Italy, Made in Manila Intended for a relaxed fi","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/garter-neck-top,2026-04-24T01:34:16.685296,live
Patton Studio,Oversized Logo Sweatshirt,hoodie,"ffs, and a pressed rubber logo. This item is on final sale. 100% Cotton Designed in Manila, Made in China Intended for an oversized","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-logo-sweatshirt-mens,2026-04-24T01:34:17.195945,live
Patton Studio,Poplin Cropped V Top,top,"neck, and an embroidered logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-cropped-v-top,2026-04-24T01:34:17.730506,live
Patton Studio,Poplin Cut Out Tee,t-shirt,"at the back, and a metal logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-cut-out-tee,2026-04-24T01:34:18.240254,live
Patton Studio,Poplin Short Sleeve Shirt,shirt,"ocket, and a rubber patch logo. This item is on final sale. 65% Cotton, 35% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 65.0, ""polyester"": 35.0}",cotton,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/poplin-short-sleeve-shirt,2026-04-24T01:34:18.763704,live
Patton Studio,Oversized Collared Tee,t-shirt,"sleeve top with an open-placket collar, and a jacron label. 65% Rayon, 30% Nylon & 5% Spandex Designed in Italy, Made in Manila I","{""rayon"": 65.0, ""nylon"": 30.0, ""elastane"": 5.0}",rayon,65.0,medium,philippine,PH,https://pattonstudio.com/collections/tops-women/products/oversized-collared-tee,2026-04-24T01:34:19.362308,live
Patton Studio,Classic Short Sleeve Polo,polo,"ollar, an asymmetric chest pocket, and an embroidered logo. 100% Polyester Designed in Italy, Made in Manila Intended for a relaxed fi","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/tops-women/products/classic-short-sleeve-polo,2026-04-24T01:34:19.864868,live
Patton Studio,Wool Oversized Blazer with Carabiner,blazer,", an adjustable drawstring hem, and a detachable carabiner. 65% Polyester, 24% Rayon, 9% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 65.0, ""rayon"": 24.0, ""wool"": 9.0, ""elastane"": 2.0}",polyester,33.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/wool-oversized-blazer-with-carabiner,2026-04-24T01:34:21.385541,live
Patton Studio,Wool Wide Leg Trousers,pants,"s, hook and zipper closure, belt loops, and a jacron label. 65% Polyester, 24% Rayon, 9% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 65.0, ""rayon"": 24.0, ""wool"": 9.0, ""elastane"": 2.0}",polyester,33.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/wool-wide-leg-trousers,2026-04-24T01:34:24.450896,live
Patton Studio,Wool Tapered Trousers,pants,"pockets, back welt pockets, belt loops, and a jacron label. 65% Polyester, 24% Rayon, 9% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 65.0, ""rayon"": 24.0, ""wool"": 9.0, ""elastane"": 2.0}",polyester,33.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/wool-tapered-trousers,2026-04-24T01:34:25.555109,live
Patton Studio,Sleeveless Polo Playsuit,polo,"ng a necktie effect, side pockets, and an embroidered logo. 100% Polyester Designed in Italy, Made in Manila Intended for a relaxed fi","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/sleeveless-polo-playsuit,2026-04-24T01:34:26.045163,live
Patton Studio,Dad Trousers,pants,"ipper closure, hidden side pockets, and a back welt pocket. 97% Cotton, 3% Spandex Designed in Italy, Made in Manila Fits true to","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://pattonstudio.com/collections/women/products/dad-trousers,2026-04-24T01:34:28.077218,live
Patton Studio,Barrel Trousers,pants,"e an update once your item is ready or if any delays occur. 50% Cotton, 50% Polyester Designed in Italy, Made in Manila Fits true","{""cotton"": 50.0, ""polyester"": 50.0}",cotton,50.0,medium,philippine,PH,https://pattonstudio.com/collections/women/products/barrel-trousers,2026-04-24T01:34:28.711280,live
Patton Studio,Lace-Up Midi Skirt,skirt,"hidden back zipper closure, side pockets, and a metal logo. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/lace-up-midi-skirt,2026-04-24T01:34:29.319823,live
Patton Studio,Garter Waist Trousers,pants,"ack pockets, exposed elastic waistband, and a jacron label. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/garter-waist-trousers,2026-04-24T01:34:30.764029,live
Patton Studio,Utility Hooded Jacket,jacket,"side pockets and a rubber logo. This item is on final sale. 100% Polyester Designed in Italy, Made in Manila Intended for an oversized","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/utility-hooded-jacket,2026-04-24T01:34:31.292252,live
Patton Studio,Pleated Polo Dress,dress,"d waist for a cinched effect and metal logo-buttoned cuffs. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/pleated-polo-dress,2026-04-24T01:34:32.842348,live
Patton Studio,Wool Sailor Jacket,jacket,"r, buttoned cuffs, a chest welt pocket, and a jacron label. 65% Polyester, 24% Rayon, 9% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 65.0, ""rayon"": 24.0, ""wool"": 9.0, ""elastane"": 2.0}",polyester,33.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/wool-sailor-jacket,2026-04-24T01:34:35.446942,live
Patton Studio,Short Sleeve Zip Jacket,jacket,"r, an adjustable drawstring waist, and a metal button logo. 97% Cotton, 3% Spandex Designed in Italy, Made in Manila Intended for","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://pattonstudio.com/collections/women/products/short-sleeve-zip-jacket,2026-04-24T01:34:39.532467,live
Patton Studio,Wool Sleeveless Square Neck Dress,dress,"isible side zipper, front flap pockets, and a jacron label. 65% Polyester, 24% Rayon, 9% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 65.0, ""rayon"": 24.0, ""wool"": 9.0, ""elastane"": 2.0}",polyester,33.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/wool-sleeveless-square-neck-dress,2026-04-24T01:34:41.508473,live
Patton Studio,Pleated Hem Trousers,pants,"side and back welt pockets, belt loops, and a jacron label. 67% Polyester, 28% Rayon, 5% Spandex Designed in Italy, Made in Manila In","{""polyester"": 67.0, ""rayon"": 28.0, ""elastane"": 5.0}",polyester,28.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/pleated-hem-trousers,2026-04-24T01:34:43.474353,live
Patton Studio,Cargo Trousers,pants,"zipper closure, side pockets and an oversized patch pocket. 73% Polyester, 23% Rayon, 4% Spandex Designed in Italy, Made in Manila In","{""polyester"": 73.0, ""rayon"": 23.0, ""elastane"": 4.0}",polyester,23.0,low,philippine,PH,https://pattonstudio.com/collections/women/products/cargo-trousers,2026-04-24T01:34:45.427917,live
Patton Studio,High Neck Pullover,knitwear,"e an update once your item is ready or if any delays occur. 50% Cotton, 50% Polyester Designed in Italy, Made in Manila Intended f","{""cotton"": 50.0, ""polyester"": 50.0}",cotton,50.0,medium,philippine,PH,https://pattonstudio.com/collections/women/products/high-neck-pullover,2026-04-24T01:34:47.481644,live
Patton Studio,Corduroy Cargo Pants,pants,"pockets, and back welt pockets. This item is on final sale. 100% Cotton Designed in Italy, Made in Manila Intended for a relaxed fi","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/corduroy-cargo-pants-women,2026-04-24T01:35:11.192275,live
Patton Studio,Wool Pleated Trousers,pants,"kets and back welt pockets, belt loops, and a jacron label. 72% Polyester, 16% Rayon, 10% Wool, 2% Spandex Designed in Italy, Made in","{""polyester"": 72.0, ""rayon"": 16.0, ""wool"": 10.0, ""elastane"": 2.0}",polyester,26.0,low,philippine,PH,https://pattonstudio.com/collections/bottoms-women/products/wool-pleated-trousers,2026-04-24T01:35:13.274013,live
